id,delFlag,deletedOn,version,bankName,branchName,sortCode
264,N,,0,ACCESSBANKPLC,RCCGCAMPBRANCH,44172101
265,N,,0,ACCESSBANKPLC,SAGAMUBRANCH,44172716
266,N,,0,ACCESSBANKPLC,ADEKUNLEAJASINUNIVERSITYBRANCH,44182683
267,N,,0,ACCESSBANKPLC,ADOOWOROADBRANCH,44181396
268,N,,0,ACCESSBANKPLC,OBAADESIDAROADBRANCH,44180177
269,N,,0,ACCESSBANKPLC,ONDOBRANCH,44181558
270,N,,0,ACCESSBANKPLC,ILEIFEBRANCH,44292227
271,N,,0,ACCESSBANKPLC,ILESHABRANCH,44291642
272,N,,0,ACCESSBANKPLC,OAUILEIFEBRANCH,44292243
273,N,,0,ACCESSBANKPLC,OSHOGBOBRANCH,44290054
274,N,,0,ACCESSBANKPLC,BODIJABRANCH,44191098
275,N,,0,ACCESSBANKPLC,BODIJABRANCH,44191755
276,N,,0,ACCESSBANKPLC,CHALLENGEBRANCH,44192848
277,N,,0,ACCESSBANKPLC,DUGBEMARKETBRANCH,44190196
278,N,,0,ACCESSBANKPLC,EKOTEDOBRANCH,44192204
279,N,,0,ACCESSBANKPLC,IWOROADBRANCH,44191920
280,N,,0,ACCESSBANKPLC,IWOROADBRANCH,44190549
281,N,,0,ACCESSBANKPLC,NEWCOURTROADBRANCH,44191250
282,N,,0,ACCESSBANKPLC,OGBOMOSOBRANCH,44191852
283,N,,0,ACCESSBANKPLC,OJOBRANCH,44191849
284,N,,0,ACCESSBANKPLC,OYOBRANCH,44191674
285,N,,0,ACCESSBANKPLC,RINGROADBRANCH,44192217
286,N,,0,ACCESSBANKPLC,UCHBRANCH,44192233
287,N,,0,ACCESSBANKPLC,BUKURUBRANCH,44202437
288,N,,0,ACCESSBANKPLC,JOSBRANCH,44201438
289,N,,0,ACCESSBANKPLC,JOSBRANCH,44200222
290,N,,0,ACCESSBANKPLC,ONNEROADBRANCH,44210429
291,N,,0,ACCESSBANKPLC,AZIKIWEROADPHBRANCH,44210555
292,N,,0,ACCESSBANKPLC,AZIKIWEROADPHBRANCH,44212906
293,N,,0,ACCESSBANKPLC,BONNYCASHCENTRE,44210610
294,N,,0,ACCESSBANKPLC,EASTERNBULKCEMENTBRANCH,44212650
295,N,,0,ACCESSBANKPLC,ELEMEBRANCH,44211570
296,N,,0,ACCESSBANKPLC,GARRISONBRANCH,44212511
297,N,,0,ACCESSBANKPLC,IKOKWUBRANCH,44213031
298,N,,0,ACCESSBANKPLC,OBIGBOBRANCH,44211208
299,N,,0,ACCESSBANKPLC,OLUOBASANJOBRANCH,44210241
300,N,,0,ACCESSBANKPLC,OLUOBASANJOPHBRANCH,44212155
301,N,,0,ACCESSBANKPLC,RSUSTBRANCH,44213167
302,N,,0,ACCESSBANKPLC,RUMUKURISHIBRANCH,44212854
303,N,,0,ACCESSBANKPLC,RUMUOKOROBRANCH,44211075
304,N,,0,ACCESSBANKPLC,RUMUOKOROBRANCH,44213170
305,N,,0,ACCESSBANKPLC,TRANSAMADIBRANCH,44210102
306,N,,0,ACCESSBANKPLC,TRANSAMADIBRANCH,44212634
307,N,,0,ACCESSBANKPLC,UNIPORTBRANCH,44212867
308,N,,0,ACCESSBANKPLC,WOJIBRANCH,44211415
309,N,,0,ACCESSBANKPLC,AGIPROADBRANCH,44210924
310,N,,0,ACCESSBANKPLC,BANKROADPHBRANCH,44210937
311,N,,0,ACCESSBANKPLC,SOKOTOBRANCH,44220419
312,N,,0,ACCESSBANKPLC,SOKOTOBRANCH,44221625
313,N,,0,ACCESSBANKPLC,USMANDANFODIOUNIVERSITYBRANCH,44223021
314,N,,0,ACCESSBANKPLC,JALINGOBRANCH,44300957
315,N,,0,ACCESSBANKPLC,DAMATURUBRANCH,44311658
316,N,,0,ACCESSBANKPLC,GUSAUBRANCH,44370770
317,N,,0,ACCESSBANKPLC,TALATAMAFARA,44372163
318,N,,0,FIRSTCITYMONUMENTBANKPLC,HEADOFFICEBRANCH,214150018
319,N,,0,FIRSTCITYMONUMENTBANKPLC,ABUJABRANCH,214080010
320,N,,0,FIRSTCITYMONUMENTBANKPLC,PORTHARCOURTBRANCH,214210013
321,N,,0,FIRSTCITYMONUMENTBANKPLC,KANOBRANCH,214120019
322,N,,0,FIRSTCITYMONUMENTBANKPLC,VICTORIAISLAND,214150021
323,N,,0,FIRSTCITYMONUMENTBANKPLC,APAPABRANCH,214150034
324,N,,0,FIRSTCITYMONUMENTBANKPLC,IKEJABRANCH,214150047
325,N,,0,FIRSTCITYMONUMENTBANKPLC,WARRIBRANCH,214090013
326,N,,0,FIRSTCITYMONUMENTBANKPLC,BENINBRANCH,214040012
327,N,,0,FIRSTCITYMONUMENTBANKPLC,IDUMAGBOBRANCH,214150050
328,N,,0,FIRSTCITYMONUMENTBANKPLC,IJEBU-ODEBRANCH,214170014
329,N,,0,FIRSTCITYMONUMENTBANKPLC,AKUREBRANCH,214180017
330,N,,0,FIRSTCITYMONUMENTBANKPLC,ABABRANCH,214100013
331,N,,0,FIRSTCITYMONUMENTBANKPLC,ABEOKUTABRANCH,214170027
332,N,,0,FIRSTCITYMONUMENTBANKPLC,IPONRICASHCENTRE,214150092
333,N,,0,FIRSTCITYMONUMENTBANKPLC,SIFAXCASHCENTRE,214150319
334,N,,0,FIRSTCITYMONUMENTBANKPLC,GUINNESSIKEJACASHCENTRE,214150322
335,N,,0,FIRSTCITYMONUMENTBANKPLC,GUINNESSBENINCASHC,214040047
336,N,,0,FIRSTCITYMONUMENTBANKPLC,WARRIIIBRANCH,214040050
337,N,,0,FIRSTCITYMONUMENTBANKPLC,AGO-IWOYECASHCENTR,214170043
338,N,,0,FIRSTCITYMONUMENTBANKPLC,ONITSHABRANCH,214150012
339,N,,0,FIRSTCITYMONUMENTBANKPLC,GUINESSABACASHCENTRE,214100039
340,N,,0,FIRSTCITYMONUMENTBANKPLC,ADEOLAODEKUBRANCH,214150076
341,N,,0,FIRSTCITYMONUMENTBANKPLC,SAGAMUBRANCH,214170030
342,N,,0,FIRSTCITYMONUMENTBANKPLC,ALABABRANCH,214150063
343,N,,0,FIRSTCITYMONUMENTBANKPLC,AWOLOWOROADBRANCH,214150089
344,N,,0,FIRSTCITYMONUMENTBANKPLC,UYOBRANCH,214010080
345,N,,0,FIRSTCITYMONUMENTBANKPLC,IBADANBRANCH,214190010
346,N,,0,FIRSTCITYMONUMENTBANKPLC,ALAGBADOBRANCH,214150209
347,N,,0,FIRSTCITYMONUMENTBANKPLC,ALLENAVENUEBRANCH,214150173
348,N,,0,FIRSTCITYMONUMENTBANKPLC,OKE-ARINBRANCH,214150348
349,N,,0,FIRSTCITYMONUMENTBANKPLC,OTTABRANCH,214150102
350,N,,0,FIRSTCITYMONUMENTBANKPLC,AJAHBRANCH,214150131
351,N,,0,FIRSTCITYMONUMENTBANKPLC,MAKURDIBRANCH,214050011
352,N,,0,FIRSTCITYMONUMENTBANKPLC,AKUTEBRANCH,214150270
353,N,,0,FIRSTCITYMONUMENTBANKPLC,IDUMOTABRANCH,214150160
354,N,,0,FIRSTCITYMONUMENTBANKPLC,CALABARBRANCH,214070017
355,N,,0,FIRSTCITYMONUMENTBANKPLC,BROADSTREETBRANCH,214150186
356,N,,0,FIRSTCITYMONUMENTBANKPLC,EKETBRANCH,214010022
357,N,,0,FIRSTCITYMONUMENTBANKPLC,LIGALIAYORINDEBRAN,214150157
358,N,,0,FIRSTCITYMONUMENTBANKPLC,ORONROADBRANCHUYO,214010051
359,N,,0,FIRSTCITYMONUMENTBANKPLC,GARRISONBRANCH,214210026
360,N,,0,FIRSTCITYMONUMENTBANKPLC,OGBOMOSHOSTREETBRA,214080023
361,N,,0,FIRSTCITYMONUMENTBANKPLC,FAULKSROADBRANCHA,214100026
362,N,,0,FIRSTCITYMONUMENTBANKPLC,WELLINGBASSEYBRANC,214010064
363,N,,0,FIRSTCITYMONUMENTBANKPLC,YENEGOABRANCH,214210039
364,N,,0,FIRSTCITYMONUMENTBANKPLC,KADUNABRANCH,214110016
365,N,,0,FIRSTCITYMONUMENTBANKPLC,ABAROADPHC,214210055
366,N,,0,FIRSTCITYMONUMENTBANKPLC,ADO-EKITIBRANCH,214180050
367,N,,0,FIRSTCITYMONUMENTBANKPLC,AIRPORTROADIKEJA,214150306
368,N,,0,FIRSTCITYMONUMENTBANKPLC,AKPAKPAVHAROADBRANCH,214040021
369,N,,0,FIRSTCITYMONUMENTBANKPLC,AREA3GARKIABUJA,214080036
370,N,,0,FIRSTCITYMONUMENTBANKPLC,ASABABRANCH,214090026
371,N,,0,FIRSTCITYMONUMENTBANKPLC,BELLOROADBRANCHKANO,214120022
372,N,,0,FIRSTCITYMONUMENTBANKPLC,COMMERCIALROADBRANCH,214150267
373,N,,0,FIRSTCITYMONUMENTBANKPLC,ENUGUBRANCH,214250015
374,N,,0,FIRSTCITYMONUMENTBANKPLC,IBADANBODIJABRANCH,214190023
375,N,,0,FIRSTCITYMONUMENTBANKPLC,IJEBU-IGBO,214170056
376,N,,0,FIRSTCITYMONUMENTBANKPLC,IKOMBRANCH,214070020
377,N,,0,FIRSTCITYMONUMENTBANKPLC,IKORODUBRANCH,214150283
378,N,,0,FIRSTCITYMONUMENTBANKPLC,IKOTABASIBRANCH,214010035
379,N,,0,FIRSTCITYMONUMENTBANKPLC,IKOTEKPENEBRANCH,214010048
380,N,,0,FIRSTCITYMONUMENTBANKPLC,IKWERREROADBRANCH,214210068
381,N,,0,FIRSTCITYMONUMENTBANKPLC,MOTORWAYSAVENUEBRANCHIKEJA,214150212
382,N,,0,FIRSTCITYMONUMENTBANKPLC,OJOBRANCH,214150296
383,N,,0,FIRSTCITYMONUMENTBANKPLC,OKOBRANCH,214250031
384,N,,0,FIRSTCITYMONUMENTBANKPLC,OSOGBOBRANCH,214190036
385,N,,0,FIRSTCITYMONUMENTBANKPLC,SANUSIFAFUNWABRANCH,214150241
386,N,,0,FIRSTCITYMONUMENTBANKPLC,STATEOFASSEMBLYCONGRESSBRA,214010019
387,N,,0,FIRSTCITYMONUMENTBANKPLC,TRANSAMADIBRANCH,214210042
388,N,,0,FIRSTCITYMONUMENTBANKPLC,WARRI-EFURUNBRANCH,214040034
389,N,,0,FIRSTCITYMONUMENTBANKPLC,MAITAMAFEDSECBRANCH,214080049
390,N,,0,FIRSTCITYMONUMENTBANKPLC,MINNABRANCH,214120011
391,N,,0,FIRSTCITYMONUMENTBANKPLC,MUSHINISOLOBRANCH,214150364
392,N,,0,FIRSTCITYMONUMENTBANKPLC,AKOWONJOBRANCH,214150351
393,N,,0,FIRSTCITYMONUMENTBANKPLC,UNIVERSITYCOLLEGEHOSPITAL,214190049
394,N,,0,FIRSTCITYMONUMENTBANKPLC,UMUAHIABRANCH,214250252
395,N,,0,FIRSTCITYMONUMENTBANKPLC,ADENIRANOGUNSANYABRANCH,214150377
396,N,,0,FIRSTCITYMONUMENTBANKPLC,MAIDUGURIBRANCH,214060014
397,N,,0,FIRSTCITYMONUMENTBANKPLC,OGBABRANCH,214150335
398,N,,0,FIRSTCITYMONUMENTBANKPLC,YABABRANCH,214150115
399,N,,0,FIRSTCITYMONUMENTBANKPLC,THEPALMSBRANCH,214150380
400,N,,0,FIRSTCITYMONUMENTBANKPLC,GARDENAVENUEENUGU,214250028
401,N,,0,FIRSTCITYMONUMENTBANKPLC,OWERRIBRANCH,214100055
402,N,,0,FIRSTCITYMONUMENTBANKPLC,UGBOWOBRANCH,214040063
403,N,,0,FIRSTCITYMONUMENTBANKPLC,MATORIBRANCH,214150393
404,N,,0,FIRSTCITYMONUMENTBANKPLC,JOSBRANCH,214200010
405,N,,0,FIRSTCITYMONUMENTBANKPLC,KADUNA1BRANCH,214110029
406,N,,0,FIRSTCITYMONUMENTBANKPLC,OKOTABRANCH,214150429
407,N,,0,FIRSTCITYMONUMENTBANKPLC,GOMBEBRANCH,214030028
408,N,,0,FIRSTCITYMONUMENTBANKPLC,YOLABRANCH,214090039
409,N,,0,FIRSTCITYMONUMENTBANKPLC,AWKABRANCH,214250044
410,N,,0,FIRSTCITYMONUMENTBANKPLC,LEKKI2BRANCH,214150416
411,N,,0,FIRSTCITYMONUMENTBANKPLC,KATSINABRANCH,214130012
412,N,,0,FIRSTCITYMONUMENTBANKPLC,BAUCHIBRANCH,214030015
413,N,,0,FIRSTCITYMONUMENTBANKPLC,OWOBRANCH,214180046
414,N,,0,FIRSTCITYMONUMENTBANKPLC,OREBRANCH,214180059
415,N,,0,FIRSTCITYMONUMENTBANKPLC,IGBOKODABRANCH,214180062
416,N,,0,FIRSTCITYMONUMENTBANKPLC,DUTSEBRANCH,214120048
417,N,,0,FIRSTCITYMONUMENTBANKPLC,LOKOJABRANCH,214080078
418,N,,0,FIRSTCITYMONUMENTBANKPLC,LAFIABRANCH,214050037
419,N,,0,FIRSTCITYMONUMENTBANKPLC,TINCANBRANCH,214150445
420,N,,0,FIRSTCITYMONUMENTBANKPLC,ILESHABRANCH,214190052
421,N,,0,FIRSTCITYMONUMENTBANKPLC,SAKIBRANCH,214190065
422,N,,0,FIRSTCITYMONUMENTBANKPLC,KETUBRANCH,214150458
423,N,,0,FIRSTCITYMONUMENTBANKPLC,OYIGBOBRANCH,214210071
424,N,,0,FIRSTCITYMONUMENTBANKPLC,ABULOMABRANCH,214210084
425,N,,0,FIRSTCITYMONUMENTBANKPLC,ADEOLAHOPEWELLBRANCH,214150461
426,N,,0,FIRSTCITYMONUMENTBANKPLC,WUSEIIBRANCH,214080081
427,N,,0,FIRSTCITYMONUMENTBANKPLC,ABAKILIKIBRANCH,214250060
428,N,,0,FIRSTCITYMONUMENTBANKPLC,OBAJANABRANCH,214080094
429,N,,0,FIRSTCITYMONUMENTBANKPLC,AGEGEBRANCH,214150487
430,N,,0,FIRSTCITYMONUMENTBANKPLC,AGBARABRANCH,214150474
431,N,,0,FIRSTCITYMONUMENTBANKPLC,JALINGOBRANCH,214090042
432,N,,0,FIRSTCITYMONUMENTBANKPLC,DAMATURUBRANCH,214060027
433,N,,0,FIRSTCITYMONUMENTBANKPLC,ORILECOKERBRANCH,214150490
434,N,,0,FIRSTCITYMONUMENTBANKPLC,MACARTHYBRANCH,214150500
435,N,,0,FIRSTCITYMONUMENTBANKPLC,BIRNINKEBBIBRANCH,214220016
436,N,,0,FIRSTCITYMONUMENTBANKPLC,ILORINBRANCH,214140015
437,N,,0,FIRSTCITYMONUMENTBANKPLC,OJOOBRANCH,214190081
438,N,,0,FIRSTCITYMONUMENTBANKPLC,SHOMOLUBRANCH,214150513
439,N,,0,FIRSTCITYMONUMENTBANKPLC,POTISKUMBRANCH,214060030
440,N,,0,FIRSTCITYMONUMENTBANKPLC,GUSAUBRANCH,214220029
441,N,,0,FIRSTCITYMONUMENTBANKPLC,AGRREYROADBRANCH,214210097
442,N,,0,FIRSTCITYMONUMENTBANKPLC,SOKOTOBRANCH,214220032
443,N,,0,FIRSTCITYMONUMENTBANKPLC,ZARIABRANCH,214110032
444,N,,0,FIRSTCITYMONUMENTBANKPLC,IDIMUBRANCH,214150526
445,N,,0,FIRSTCITYMONUMENTBANKPLC,ASHAKABRANCH,214030028
446,N,,0,FIRSTCITYMONUMENTBANKPLC,NNEWIBRANCH,214250028
447,N,,0,FIRSTCITYMONUMENTBANKPLC,ADETOKUNBOADEMOLABRANCH,214150555
448,N,,0,FIRSTCITYMONUMENTBANKPLC,AKURE2BRANCH,214180020
449,N,,0,FIRSTCITYMONUMENTBANKPLC,PHZONALOFFICEBRANCH,214210107
450,N,,0,FIRSTCITYMONUMENTBANKPLC,MARINABRANCH,214150568
451,N,,0,FIRSTCITYMONUMENTBANKPLC,IJEBUODE2,214170069
452,N,,0,FIRSTCITYMONUMENTBANKPLC,IKEJAGRABRANCH,214150571
453,N,,0,FIRSTCITYMONUMENTBANKPLC,ABUJABANEXPLAZA,214081006
454,N,,0,FIRSTCITYMONUMENTBANKPLC,ASPAMDABRANCH,214150584
455,N,,0,FIRSTCITYMONUMENTBANKPLC,ONITSHABRIDGEHEADBRANCH,214020025
456,N,,0,FIRSTCITYMONUMENTBANKPLC,FCMB-HEADOFFICE,214159996
457,N,,0,FIRSTCITYMONUMENTBANKPLC,ALLEN2BRANCH,214151415
458,N,,0,FIRSTCITYMONUMENTBANKPLC,WHARFBRANCH,214151428
459,N,,0,FIRSTCITYMONUMENTBANKPLC,IKOYIBRANCH,214151431
460,N,,0,FIRSTCITYMONUMENTBANKPLC,IKEJA2BRANCH,214151444
461,N,,0,FIRSTCITYMONUMENTBANKPLC,ONIPANUBRANCH,214151457
462,N,,0,FIRSTCITYMONUMENTBANKPLC,DAVIESSTREETBRANCH,214151460
463,N,,0,FIRSTCITYMONUMENTBANKPLC,TRADEFAIRBRANCH,214151473
464,N,,0,FIRSTCITYMONUMENTBANKPLC,CHALLENGEBRANCH,214191488
465,N,,0,FIRSTCITYMONUMENTBANKPLC,VGCSHOPPINGBRANCH,214151499
466,N,,0,FIRSTCITYMONUMENTBANKPLC,OSHOGBO2BRANCH,214291508
467,N,,0,FIRSTCITYMONUMENTBANKPLC,ILORINIBRAHIMTAIWOBRANCH,214141519
468,N,,0,FIRSTCITYMONUMENTBANKPLC,ISOLOBRANCH,214151525
469,N,,0,FIRSTCITYMONUMENTBANKPLC,ILORINAZEEZATTAHROADBRANCH,214141535
470,N,,0,FIRSTCITYMONUMENTBANKPLC,APAPARANDLEROADBRANCH,214151541
471,N,,0,FIRSTCITYMONUMENTBANKPLC,ASPAMDA2BRANCH,214151554
472,N,,0,FIRSTCITYMONUMENTBANKPLC,ABIBUOKIBRANCH,214151567
473,N,,0,FIRSTCITYMONUMENTBANKPLC,OPEBIBRANCH,214151570
474,N,,0,FIRSTCITYMONUMENTBANKPLC,IKEJAMM-DOMESTICWINGBRANCH,214151583
475,N,,0,FIRSTCITYMONUMENTBANKPLC,IDOWUTAYLORBRANCH,214151596
476,N,,0,FIRSTCITYMONUMENTBANKPLC,AKINADESOLABRANCH,214151606
477,N,,0,FIRSTCITYMONUMENTBANKPLC,OROYINYINBRANCH,214151619
478,N,,0,FIRSTCITYMONUMENTBANKPLC,APAPACOMMERCIALBRANCH,214151622
479,N,,0,FIRSTCITYMONUMENTBANKPLC,OJOALABABRANCH,214151635
480,N,,0,FIRSTCITYMONUMENTBANKPLC,OREGUNBRANCH,214151648
481,N,,0,FIRSTCITYMONUMENTBANKPLC,LADIPOBRANCH,214151651
482,N,,0,FIRSTCITYMONUMENTBANKPLC,IKEJATOYINSTREETBRANCH,214151664
483,N,,0,FIRSTCITYMONUMENTBANKPLC,JOSEPHLILGBRANCH,214151677
484,N,,0,FIRSTCITYMONUMENTBANKPLC,AJOSEADEOGUNBRANCH,214151680
485,N,,0,FIRSTCITYMONUMENTBANKPLC,IDDOBRANCH,214151693
486,N,,0,FIRSTCITYMONUMENTBANKPLC,CREEKROADAPAPABRANCH,214151703
487,N,,0,FIRSTCITYMONUMENTBANKPLC,AGBENIBRANCH,214191718
488,N,,0,FIRSTCITYMONUMENTBANKPLC,AGBOWOBRANCH,214191721
489,N,,0,FIRSTCITYMONUMENTBANKPLC,OKEAFABRANCH,214151732
490,N,,0,FIRSTCITYMONUMENTBANKPLC,FESTACTOWNBRANCH,214151745
491,N,,0,FIRSTCITYMONUMENTBANKPLC,LEKKICHEVRONBRANCH,214151758
492,N,,0,FIRSTCITYMONUMENTBANKPLC,OGUDU-OJOTABRANCH,214151761
493,N,,0,FIRSTCITYMONUMENTBANKPLC,AGODIBRANCH,214191776
494,N,,0,FIRSTCITYMONUMENTBANKPLC,IFAKI-EKITIBRANCH,214181786
495,N,,0,FIRSTCITYMONUMENTBANKPLC,MAZAMAZABRANCH,214151790
496,N,,0,FIRSTCITYMONUMENTBANKPLC,IBAFONBRANCH,214151800
497,N,,0,FIRSTCITYMONUMENTBANKPLC,ILUPEJUBYEPASSBRANCH,214151813
498,N,,0,FIRSTCITYMONUMENTBANKPLC,ABUJAAPPLAZABRANCH,214081828
499,N,,0,FIRSTCITYMONUMENTBANKPLC,KANOMMWAYIBRANCH,214121830
500,N,,0,FIRSTCITYMONUMENTBANKPLC,KADUNACONSTITUTIONRDBRANCH,214111840
501,N,,0,FIRSTCITYMONUMENTBANKPLC,GARKIYOLASTREETBRANCH,214081857
502,N,,0,FIRSTCITYMONUMENTBANKPLC,JOSBEACHROADBRANCH,214201860
503,N,,0,FIRSTCITYMONUMENTBANKPLC,GUSAU2BRANCH,214121872
504,N,,0,FIRSTCITYMONUMENTBANKPLC,LOKOJAMMWAYBRANCH,214281880
505,N,,0,FIRSTCITYMONUMENTBANKPLC,ZONE4IBBWAYABUJABRANCH,214081899
506,N,,0,FIRSTCITYMONUMENTBANKPLC,CBDABUJABRANCH,214081909
507,N,,0,FIRSTCITYMONUMENTBANKPLC,AZAREBRANCH,214031917
508,N,,0,FIRSTCITYMONUMENTBANKPLC,BAUCHIJOSROADBRANCH,214191925
509,N,,0,FIRSTCITYMONUMENTBANKPLC,BAMAROADBRANCH,214061932
510,N,,0,FIRSTCITYMONUMENTBANKPLC,GOMBENEWMKTROADBRANCH,214351943
511,N,,0,FIRSTCITYMONUMENTBANKPLC,BAJOGABRANCH,214351956
512,N,,0,FIRSTCITYMONUMENTBANKPLC,DUTSE2BRANCH,214261965
513,N,,0,FIRSTCITYMONUMENTBANKPLC,KAKURIBRANCH,214111976
514,N,,0,FIRSTCITYMONUMENTBANKPLC,ALIAKILUROADBRANCH,214111989
515,N,,0,FIRSTCITYMONUMENTBANKPLC,KANOMMWAYIIBRANCH,214121995
516,N,,0,FIRSTCITYMONUMENTBANKPLC,KANOIBRAHIMTAIWOBRANCH,214122004
517,N,,0,FIRSTCITYMONUMENTBANKPLC,KEBBIEMIRBRANCH,214272019
518,N,,0,FIRSTCITYMONUMENTBANKPLC,LAFIA2BRANCH,214362026
519,N,,0,FIRSTCITYMONUMENTBANKPLC,JOSMMWAYBRANCH,214202034
520,N,,0,FIRSTCITYMONUMENTBANKPLC,FCEYOBEBRANCH,214312047
521,N,,0,FIRSTCITYMONUMENTBANKPLC,PORTHARCOURTCRESCENTBRANCH,214212053
522,N,,0,FIRSTCITYMONUMENTBANKPLC,FEDERALSECRETARIATPHASE1BRANCH,214082063
523,N,,0,FIRSTCITYMONUMENTBANKPLC,MAITAMAMEDITARRANEANBRANCH,214082076
524,N,,0,FIRSTCITYMONUMENTBANKPLC,VICTORYPLAZABRANCH,214082089
525,N,,0,FIRSTCITYMONUMENTBANKPLC,KACHIAPOLICEBRANCH,214112098
526,N,,0,FIRSTCITYMONUMENTBANKPLC,YAKUBUGOWONWAYBRANCH,214112108
527,N,,0,FIRSTCITYMONUMENTBANKPLC,SHEIKGUMIMARKETBRANCH,214112111
528,N,,0,FIRSTCITYMONUMENTBANKPLC,ZARIABRANCH,214112124
529,N,,0,FIRSTCITYMONUMENTBANKPLC,KANOBOMPAIROADBRANCH,214122130
530,N,,0,FIRSTCITYMONUMENTBANKPLC,KATSINANICONBRANCH,214132146
531,N,,0,FIRSTCITYMONUMENTBANKPLC,MINNAMUAZUMOHAMMEDRDBRANCH,214162158
532,N,,0,FIRSTCITYMONUMENTBANKPLC,D/TURU2-B/IBRAHIMWAYBRANCH,214312160
533,N,,0,FIRSTCITYMONUMENTBANKPLC,NAIANAIADOMESTICWINGBRANCH,214082173
534,N,,0,FIRSTCITYMONUMENTBANKPLC,ABUJABWARIBRANCH,214082186
535,N,,0,FIRSTCITYMONUMENTBANKPLC,KANTINKWARIBRANCH,214122198
536,N,,0,FIRSTCITYMONUMENTBANKPLC,AMINUKANOCRESENTBRANCH,214082209
537,N,,0,FIRSTCITYMONUMENTBANKPLC,SABONTASHAKEFFIBRANCH,214362217
538,N,,0,FIRSTCITYMONUMENTBANKPLC,ABUJAIZONWARIBRANCH,214082225
539,N,,0,FIRSTCITYMONUMENTBANKPLC,NATIONALASSEMBLYBRANCH,214082238
540,N,,0,FIRSTCITYMONUMENTBANKPLC,AYINGBABRANCH,214282245
541,N,,0,FIRSTCITYMONUMENTBANKPLC,GWAGWALADABRANCH,214082254
542,N,,0,FIRSTCITYMONUMENTBANKPLC,KUJETOWNCENTREBRANCH,214082267
543,N,,0,FIRSTCITYMONUMENTBANKPLC,ABUJACRESTPLAZABRANCH,214082270
544,N,,0,FIRSTCITYMONUMENTBANKPLC,MAKARFIBRANCH,214112289
545,N,,0,FIRSTCITYMONUMENTBANKPLC,KADUNAREFINERYBRANCH,214112292
546,N,,0,FIRSTCITYMONUMENTBANKPLC,DOMALAFIABRANCH,214362301
547,N,,0,FIRSTCITYMONUMENTBANKPLC,KUBWAFCTBRANCH,214082319
548,N,,0,FIRSTCITYMONUMENTBANKPLC,SULEJABRANCH,214162323
549,N,,0,FIRSTCITYMONUMENTBANKPLC,EXCLUSIVESTORESPLAZABRANCH,214082335
550,N,,0,FIRSTCITYMONUMENTBANKPLC,WARRIAIRPORTROADBRANCH,214042346
551,N,,0,FIRSTCITYMONUMENTBANKPLC,NEWSECRETARIATBRANCH,214072358
552,N,,0,FIRSTCITYMONUMENTBANKPLC,ONITSHABANEXPLAZABRANCH,214022366
553,N,,0,FIRSTCITYMONUMENTBANKPLC,ABABRASSROADBRANCH,214232376
554,N,,0,FIRSTCITYMONUMENTBANKPLC,ASABANNEBISIROADBRANCH,214042388
555,N,,0,FIRSTCITYMONUMENTBANKPLC,IKWERREROAD2BRANCH,214212396
556,N,,0,FIRSTCITYMONUMENTBANKPLC,YENAGOA2BRANCH,214322406
557,N,,0,FIRSTCITYMONUMENTBANKPLC,OWERRI2BRANCH,214102419
558,N,,0,FIRSTCITYMONUMENTBANKPLC,UYOAKAROADBRANCH,214012428
559,N,,0,FIRSTCITYMONUMENTBANKPLC,AWKA2BRANCH,214022434
560,N,,0,FIRSTCITYMONUMENTBANKPLC,ORLUBANKROADBRANCH,214022447
561,N,,0,FIRSTCITYMONUMENTBANKPLC,EKWULOBIABRANCH,214022450
562,N,,0,FIRSTCITYMONUMENTBANKPLC,ABAARIARIABRANCH,214232460
563,N,,0,FIRSTCITYMONUMENTBANKPLC,IKOT-ABASIALSCONPLANTBRANCH,214012473
564,N,,0,FIRSTCITYMONUMENTBANKPLC,ONITSHANEWMARKETBRANCH,214022489
565,N,,0,FIRSTCITYMONUMENTBANKPLC,FEGGEBRANCH,214022492
566,N,,0,FIRSTCITYMONUMENTBANKPLC,SAKPONBABRANCH,214242502
567,N,,0,FIRSTCITYMONUMENTBANKPLC,OWERRIMBAISEROADBRANCH,214102516
568,N,,0,FIRSTCITYMONUMENTBANKPLC,PHAZIKIWEBRANCH,214212529
569,N,,0,FIRSTCITYMONUMENTBANKPLC,RUMUOMASIBRANCH,214212532
570,N,,0,FIRSTCITYMONUMENTBANKPLC,GRANDHOTELBRANCH,214042540
571,N,,0,FIRSTCITYMONUMENTBANKPLC,PHOLUOBASANJOBRANCH,214212558
572,N,,0,FIRSTCITYMONUMENTBANKPLC,PHABAROADBRANCH,214212561
573,N,,0,FIRSTCITYMONUMENTBANKPLC,UGHELLIBRANCH,214042579
574,N,,0,FIRSTCITYMONUMENTBANKPLC,ABA2BRANCH,214232583
575,N,,0,FIRSTCITYMONUMENTBANKPLC,AGBANIROADBRANCH,214252592
576,N,,0,FIRSTCITYMONUMENTBANKPLC,IKOT-EKPENE2BRANCH,214012606
577,N,,0,FIRSTCITYMONUMENTBANKPLC,BORIBRANCH,214212613
578,N,,0,FIRSTCITYMONUMENTBANKPLC,AFIKPOBRANCH,214332629
579,N,,0,FIRSTCITYMONUMENTBANKPLC,NSUKKABRANCH,214252631
580,N,,0,FIRSTCITYMONUMENTBANKPLC,UNIPORTCHOBABRANCH,214212642
